        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 cher_lg_PMT_30_1_55  |        cher_lg_Tank  |          PMT number 1 0 0 6 6  |                   63.112*cm 230.046*cm 236.742*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 55 
 cher_lg_PMT_30_1_56  |        cher_lg_Tank  |          PMT number 1 0 0 6 7  |                   63.194*cm 230.330*cm 237.321*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 56 
 cher_lg_PMT_30_1_57  |        cher_lg_Tank  |          PMT number 1 0 0 7 0  |                   63.242*cm 228.165*cm 233.267*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 57 
 cher_lg_PMT_30_1_58  |        cher_lg_Tank  |          PMT number 1 0 0 7 1  |                   63.324*cm 228.448*cm 233.846*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 58 
 cher_lg_PMT_30_1_59  |        cher_lg_Tank  |          PMT number 1 0 0 7 2  |                   63.407*cm 228.731*cm 234.425*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 59 
 cher_lg_PMT_30_1_60  |        cher_lg_Tank  |          PMT number 1 0 0 7 3  |                   63.489*cm 229.015*cm 235.005*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 60 
 cher_lg_PMT_30_1_61  |        cher_lg_Tank  |          PMT number 1 0 0 7 4  |                   63.571*cm 229.298*cm 235.584*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 61 
 cher_lg_PMT_30_1_62  |        cher_lg_Tank  |          PMT number 1 0 0 7 5  |                   63.654*cm 229.581*cm 236.163*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 62 
 cher_lg_PMT_30_1_63  |        cher_lg_Tank  |          PMT number 1 0 0 7 6  |                   63.736*cm 229.865*cm 236.742*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 63 
 cher_lg_PMT_30_1_64  |        cher_lg_Tank  |          PMT number 1 0 0 7 7  |                   63.818*cm 230.148*cm 237.321*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 64 
cher_lg_PMT_Window_30_0_0  |        cher_lg_Tank  |      PMT number window 30 0 0  |                   61.324*cm 229.718*cm 235.333*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff00ff   |                 Box  |                                2.5999*cm 2.5999*cm 0.075*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
cher_lg_PMT_lightBlock_30_0_0  |        cher_lg_Tank  |  PMT number lightBlock 30 0 0  |                   61.824*cm 231.438*cm 234.420*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 0000ff   |                 Box  |                                 2.5999*cm 2.5999*cm 0.01*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: LGC_PMT_LightStop  |              mirror  |                                      no 
  cher_lg_PMT_30_2_1  |        cher_lg_Tank  |          PMT number 1 0 1 0 0  |                   59.531*cm 231.701*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 1 
  cher_lg_PMT_30_2_2  |        cher_lg_Tank  |          PMT number 1 0 1 0 1  |                   59.614*cm 231.984*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 2 
  cher_lg_PMT_30_2_3  |        cher_lg_Tank  |          PMT number 1 0 1 0 2  |                   59.696*cm 232.268*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 3 
  cher_lg_PMT_30_2_4  |        cher_lg_Tank  |          PMT number 1 0 1 0 3  |                   59.778*cm 232.551*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 4 
  cher_lg_PMT_30_2_5  |        cher_lg_Tank  |          PMT number 1 0 1 0 4  |                   59.861*cm 232.835*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 5 
  cher_lg_PMT_30_2_6  |        cher_lg_Tank  |          PMT number 1 0 1 0 5  |                   59.943*cm 233.118*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 6 
  cher_lg_PMT_30_2_7  |        cher_lg_Tank  |          PMT number 1 0 1 0 6  |                   60.025*cm 233.401*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 7 
  cher_lg_PMT_30_2_8  |        cher_lg_Tank  |          PMT number 1 0 1 0 7  |                   60.108*cm 233.685*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 8 
  cher_lg_PMT_30_2_9  |        cher_lg_Tank  |          PMT number 1 0 1 1 0  |                   60.155*cm 231.520*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 9 
 cher_lg_PMT_30_2_10  |        cher_lg_Tank  |          PMT number 1 0 1 1 1  |                   60.238*cm 231.803*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 10 
 cher_lg_PMT_30_2_11  |        cher_lg_Tank  |          PMT number 1 0 1 1 2  |                   60.320*cm 232.086*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 11 
 cher_lg_PMT_30_2_12  |        cher_lg_Tank  |          PMT number 1 0 1 1 3  |                   60.402*cm 232.370*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 12 
 cher_lg_PMT_30_2_13  |        cher_lg_Tank  |          PMT number 1 0 1 1 4  |                   60.485*cm 232.653*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 13 
 cher_lg_PMT_30_2_14  |        cher_lg_Tank  |          PMT number 1 0 1 1 5  |                   60.567*cm 232.937*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 14 
 cher_lg_PMT_30_2_15  |        cher_lg_Tank  |          PMT number 1 0 1 1 6  |                   60.649*cm 233.220*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 15 
 cher_lg_PMT_30_2_16  |        cher_lg_Tank  |          PMT number 1 0 1 1 7  |                   60.732*cm 233.503*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 16 
 cher_lg_PMT_30_2_17  |        cher_lg_Tank  |          PMT number 1 0 1 2 0  |                   60.780*cm 231.338*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 17 
 cher_lg_PMT_30_2_18  |        cher_lg_Tank  |          PMT number 1 0 1 2 1  |                   60.862*cm 231.622*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 18 
 cher_lg_PMT_30_2_19  |        cher_lg_Tank  |          PMT number 1 0 1 2 2  |                   60.944*cm 231.905*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 19 
 cher_lg_PMT_30_2_20  |        cher_lg_Tank  |          PMT number 1 0 1 2 3  |                   61.027*cm 232.188*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 20 
 cher_lg_PMT_30_2_21  |        cher_lg_Tank  |          PMT number 1 0 1 2 4  |                   61.109*cm 232.472*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 21 
 cher_lg_PMT_30_2_22  |        cher_lg_Tank  |          PMT number 1 0 1 2 5  |                   61.191*cm 232.755*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 22 
 cher_lg_PMT_30_2_23  |        cher_lg_Tank  |          PMT number 1 0 1 2 6  |                   61.274*cm 233.039*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 23 
 cher_lg_PMT_30_2_24  |        cher_lg_Tank  |          PMT number 1 0 1 2 7  |                   61.356*cm 233.322*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 24 
 cher_lg_PMT_30_2_25  |        cher_lg_Tank  |          PMT number 1 0 1 3 0  |                   61.404*cm 231.157*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 25 
 cher_lg_PMT_30_2_26  |        cher_lg_Tank  |          PMT number 1 0 1 3 1  |                   61.486*cm 231.440*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 26 
 cher_lg_PMT_30_2_27  |        cher_lg_Tank  |          PMT number 1 0 1 3 2  |                   61.569*cm 231.724*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 27 
 cher_lg_PMT_30_2_28  |        cher_lg_Tank  |          PMT number 1 0 1 3 3  |                   61.651*cm 232.007*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 28 
 cher_lg_PMT_30_2_29  |        cher_lg_Tank  |          PMT number 1 0 1 3 4  |                   61.733*cm 232.290*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 29 
