   solid_SIDIS_gem_1  |                root  |             solid_SIDIS_gem_1  |                                 0*cm 0*cm -175*cm  |                       0*deg 0*deg 0*deg  | 111111   |                Tube  |                         36*cm 87*cm 4.8905*mm 0*deg 360*deg  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                       id manual 1100000 
solid_SIDIS_gem_2_13_20  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_20  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -244*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5113 
solid_SIDIS_gem_2_13_21  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_21  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -256*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5213 
solid_SIDIS_gem_2_13_22  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_22  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -268*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5313 
solid_SIDIS_gem_2_13_23  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_23  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -280*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5413 
solid_SIDIS_gem_2_13_24  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_24  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -292*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5513 
solid_SIDIS_gem_2_13_25  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_25  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -304*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5613 
solid_SIDIS_gem_2_13_26  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_26  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -316*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5713 
solid_SIDIS_gem_2_13_27  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_27  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -328*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5813 
solid_SIDIS_gem_2_13_28  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_28  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -340*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 5913 
solid_SIDIS_gem_2_13_29  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_13_29  |                                0*cm 0*cm 0.525*mm  |                    0*deg 0*deg -352*deg  | ffe731   |                Tube  |                         21*cm 98*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 6013 
solid_SIDIS_gem_2_14_0  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_0  |                               0*cm 0*cm 1.5275*mm  |                      0*deg 0*deg -4*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3114 
solid_SIDIS_gem_2_14_1  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_1  |                               0*cm 0*cm 1.5275*mm  |                     0*deg 0*deg -16*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3214 
solid_SIDIS_gem_2_14_2  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_2  |                               0*cm 0*cm 1.5275*mm  |                     0*deg 0*deg -28*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3314 
solid_SIDIS_gem_2_14_3  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_3  |                               0*cm 0*cm 1.5275*mm  |                     0*deg 0*deg -40*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3414 
solid_SIDIS_gem_2_14_4  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_4  |                               0*cm 0*cm 1.5275*mm  |                     0*deg 0*deg -52*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3514 
solid_SIDIS_gem_2_14_5  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_5  |                               0*cm 0*cm 1.5275*mm  |                     0*deg 0*deg -64*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3614 
solid_SIDIS_gem_2_14_6  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_6  |                               0*cm 0*cm 1.5275*mm  |                     0*deg 0*deg -76*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3714 
solid_SIDIS_gem_2_14_7  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_7  |                               0*cm 0*cm 1.5275*mm  |                     0*deg 0*deg -88*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3814 
solid_SIDIS_gem_2_14_8  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_8  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -100*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 3914 
solid_SIDIS_gem_2_14_9  |   solid_SIDIS_gem_2  |        solid_SIDIS_gem_2_14_9  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -112*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4014 
solid_SIDIS_gem_2_14_10  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_14_10  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -124*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4114 
solid_SIDIS_gem_2_14_11  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_14_11  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -136*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4214 
solid_SIDIS_gem_2_14_12  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_14_12  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -148*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4314 
solid_SIDIS_gem_2_14_13  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_14_13  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -160*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4414 
solid_SIDIS_gem_2_14_14  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_14_14  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -172*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4514 
solid_SIDIS_gem_2_14_15  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_14_15  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -184*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4614 
solid_SIDIS_gem_2_14_16  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_14_16  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -196*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4714 
solid_SIDIS_gem_2_14_17  |   solid_SIDIS_gem_2  |       solid_SIDIS_gem_2_14_17  |                               0*cm 0*cm 1.5275*mm  |                    0*deg 0*deg -208*deg  | ff33fc   |                Tube  |                              21*cm 98*cm 1*mm -5*deg 10*deg  |       SL_gem_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 4814 
